geo,year,immigrant_stock_value,g77_and_oecd_countries.x,income_groups.x,is--country.x,iso3166_1_alpha2.x,unicode_region_subtag.x,iso3166_1_alpha3.x,iso3166_1_numeric.x,iso3166_2.x,landlocked.x,latitude.x,longitude.x,main_religion_2008.x,country_name,un_state.x,world_4region.x,world_6region.x,emigrant_stock_value,g77_and_oecd_countries.y,income_groups.y,is--country.y,iso3166_1_alpha2.y,unicode_region_subtag.y,iso3166_1_alpha3.y,iso3166_1_numeric.y,iso3166_2.y,landlocked.y,latitude.y,longitude.y,main_religion_2008.y,un_state.y,world_4region.y,world_6region.y,net_migration
tun,2019,57455,g77,upper_middle_income,TRUE,TN,TN,TUN,788,NA,coastline,34,9,muslim,Tunisia,TRUE,africa,middle_east_north_africa,813213,g77,upper_middle_income,TRUE,TN,TN,TUN,788,NA,coastline,34,9,muslim,TRUE,africa,middle_east_north_africa,-755758
esh,2019,5384,others,NA,TRUE,EH,EH,ESH,732,NA,coastline,24.49215,-12.65625,muslim,Western Sahara,FALSE,africa,middle_east_north_africa,195572,others,NA,TRUE,EH,EH,ESH,732,NA,coastline,24.49215,-12.65625,muslim,FALSE,africa,middle_east_north_africa,-190188
arm,2019,190159,others,lower_middle_income,TRUE,AM,AM,ARM,51,NA,landlocked,40.25,45,christian,Armenia,TRUE,europe,europe_central_asia,964848,others,lower_middle_income,TRUE,AM,AM,ARM,51,NA,landlocked,40.25,45,christian,TRUE,europe,europe_central_asia,-774689
aze,2019,253887,others,upper_middle_income,TRUE,AZ,AZ,AZE,31,NA,landlocked,40.5,47.5,muslim,Azerbaijan,TRUE,europe,europe_central_asia,1155852,others,upper_middle_income,TRUE,AZ,AZ,AZE,31,NA,landlocked,40.5,47.5,muslim,TRUE,europe,europe_central_asia,-901965
bhr,2019,741161,g77,high_income,TRUE,BH,BH,BHR,48,NA,coastline,26.03333,50.55,muslim,Bahrain,TRUE,asia,middle_east_north_africa,60153,g77,high_income,TRUE,BH,BH,BHR,48,NA,coastline,26.03333,50.55,muslim,TRUE,asia,middle_east_north_africa,681008
cyp,2019,191922,others,high_income,TRUE,CY,CY,CYP,196,NA,coastline,35,33,christian,Cyprus,TRUE,europe,europe_central_asia,214648,others,high_income,TRUE,CY,CY,CYP,196,NA,coastline,35,33,christian,TRUE,europe,europe_central_asia,-22726
geo,2019,79035,others,lower_middle_income,TRUE,GE,GE,GEO,268,NA,coastline,41.99998,43.4999,christian,Georgia,TRUE,europe,europe_central_asia,852816,others,lower_middle_income,TRUE,GE,GE,GEO,268,NA,coastline,41.99998,43.4999,christian,TRUE,europe,europe_central_asia,-773781
irq,2019,368062,g77,upper_middle_income,TRUE,IQ,IQ,IRQ,368,NA,coastline,33,44,muslim,Iraq,TRUE,asia,middle_east_north_africa,2033522,g77,upper_middle_income,TRUE,IQ,IQ,IRQ,368,NA,coastline,33,44,muslim,TRUE,asia,middle_east_north_africa,-1665460
isr,2019,1956346,oecd,high_income,TRUE,IL,IL,ISR,376,NA,coastline,31.5,34.75,NA,Israel,TRUE,asia,middle_east_north_africa,369935,oecd,high_income,TRUE,IL,IL,ISR,376,NA,coastline,31.5,34.75,NA,TRUE,asia,middle_east_north_africa,1586411
jor,2019,3346703,g77,upper_middle_income,TRUE,JO,JO,JOR,400,NA,coastline,31,36,muslim,Jordan,TRUE,asia,middle_east_north_africa,784377,g77,upper_middle_income,TRUE,JO,JO,JOR,400,NA,coastline,31,36,muslim,TRUE,asia,middle_east_north_africa,2562326
kwt,2019,3034845,g77,high_income,TRUE,KW,KW,KWT,414,NA,coastline,29.36972,47.97833,muslim,Kuwait,TRUE,asia,middle_east_north_africa,205382,g77,high_income,TRUE,KW,KW,KWT,414,NA,coastline,29.36972,47.97833,muslim,TRUE,asia,middle_east_north_africa,2829463
lbn,2019,1863873,g77,upper_middle_income,TRUE,LB,LB,LBN,422,NA,coastline,33.83333,35.83333,NA,Lebanon,TRUE,asia,middle_east_north_africa,844158,g77,upper_middle_income,TRUE,LB,LB,LBN,422,NA,coastline,33.83333,35.83333,NA,TRUE,asia,middle_east_north_africa,1019715
omn,2019,2286226,g77,high_income,TRUE,OM,OM,OMN,512,NA,coastline,21,57,muslim,Oman,TRUE,asia,middle_east_north_africa,24939,g77,high_income,TRUE,OM,OM,OMN,512,NA,coastline,21,57,muslim,TRUE,asia,middle_east_north_africa,2261287
qat,2019,2229688,g77,high_income,TRUE,QA,QA,QAT,634,NA,coastline,25.27932,51.52245,muslim,Qatar,TRUE,asia,middle_east_north_africa,171632,g77,high_income,TRUE,QA,QA,QAT,634,NA,coastline,25.27932,51.52245,muslim,TRUE,asia,middle_east_north_africa,2058056
sau,2019,13122338,g77,high_income,TRUE,SA,SA,SAU,682,NA,coastline,25,45,muslim,Saudi Arabia,TRUE,asia,middle_east_north_africa,296254,g77,high_income,TRUE,SA,SA,SAU,682,NA,coastline,25,45,muslim,TRUE,asia,middle_east_north_africa,12826084
pse,2019,253735,g77,lower_middle_income,TRUE,PS,PS,PSE,275,NA,coastline,31.92157,35.20329,muslim,Palestine,TRUE,asia,middle_east_north_africa,3890650,g77,lower_middle_income,TRUE,PS,PS,PSE,275,NA,coastline,31.92157,35.20329,muslim,TRUE,asia,middle_east_north_africa,-3636915
syr,2019,867848,g77,lower_middle_income,TRUE,SY,SY,SYR,760,NA,coastline,35,38,muslim,Syria,TRUE,asia,middle_east_north_africa,8225499,g77,lower_middle_income,TRUE,SY,SY,SYR,760,NA,coastline,35,38,muslim,TRUE,asia,middle_east_north_africa,-7357651
tur,2019,5876829,oecd,upper_middle_income,TRUE,TR,TR,TUR,792,NA,coastline,39,35,muslim,Turkey,TRUE,europe,europe_central_asia,3493071,oecd,upper_middle_income,TRUE,TR,TR,TUR,792,NA,coastline,39,35,muslim,TRUE,europe,europe_central_asia,2383758
are,2019,8587256,g77,high_income,TRUE,AE,AE,ARE,784,NA,coastline,23.75,54.5,muslim,United Arab Emirates,TRUE,asia,middle_east_north_africa,154404,g77,high_income,TRUE,AE,AE,ARE,784,NA,coastline,23.75,54.5,muslim,TRUE,asia,middle_east_north_africa,8432852
yem,2019,385628,g77,lower_middle_income,TRUE,YE,YE,YEM,887,NA,coastline,15.5,47.5,muslim,Yemen,TRUE,asia,middle_east_north_africa,1267610,g77,lower_middle_income,TRUE,YE,YE,YEM,887,NA,coastline,15.5,47.5,muslim,TRUE,asia,middle_east_north_africa,-881982
kaz,2019,3705556,others,upper_middle_income,TRUE,KZ,KZ,KAZ,398,NA,landlocked,48,68,muslim,Kazakhstan,TRUE,asia,europe_central_asia,4005587,others,upper_middle_income,TRUE,KZ,KZ,KAZ,398,NA,landlocked,48,68,muslim,TRUE,asia,europe_central_asia,-300031
kgz,2019,200260,others,low_income,TRUE,KG,KG,KGZ,417,NA,landlocked,41.5,75,muslim,Kyrgyz Republic,TRUE,asia,europe_central_asia,754969,others,low_income,TRUE,KG,KG,KGZ,417,NA,landlocked,41.5,75,muslim,TRUE,asia,europe_central_asia,-554709
tjk,2019,274071,others,low_income,TRUE,TJ,TJ,TJK,762,NA,landlocked,39,71,muslim,Tajikistan,TRUE,asia,europe_central_asia,597959,others,low_income,TRUE,TJ,TJ,TJK,762,NA,landlocked,39,71,muslim,TRUE,asia,europe_central_asia,-323888
tkm,2019,195127,g77,upper_middle_income,TRUE,TM,TM,TKM,795,NA,landlocked,39.75,59.66667,muslim,Turkmenistan,TRUE,asia,europe_central_asia,260832,g77,upper_middle_income,TRUE,TM,TM,TKM,795,NA,landlocked,39.75,59.66667,muslim,TRUE,asia,europe_central_asia,-65705
uzb,2019,1168384,others,lower_middle_income,TRUE,UZ,UZ,UZB,860,NA,landlocked,41.66667,63.83333,muslim,Uzbekistan,TRUE,asia,europe_central_asia,1979523,others,lower_middle_income,TRUE,UZ,UZ,UZB,860,NA,landlocked,41.66667,63.83333,muslim,TRUE,asia,europe_central_asia,-811139
afg,2019,149762,g77,low_income,TRUE,AF,AF,AFG,4,NA,landlocked,33,66,muslim,Afghanistan,TRUE,asia,south_asia,5120756,g77,low_income,TRUE,AF,AF,AFG,4,NA,landlocked,33,66,muslim,TRUE,asia,south_asia,-4970994
bgd,2019,2185613,g77,low_income,TRUE,BD,BD,BGD,50,NA,coastline,24,90,muslim,Bangladesh,TRUE,asia,south_asia,7835152,g77,low_income,TRUE,BD,BD,BGD,50,NA,coastline,24,90,muslim,TRUE,asia,south_asia,-5649539
btn,2019,53254,g77,lower_middle_income,TRUE,BT,BT,BTN,64,NA,landlocked,27.5,90.5,eastern_religions,Bhutan,TRUE,asia,south_asia,49216,g77,lower_middle_income,TRUE,BT,BT,BTN,64,NA,landlocked,27.5,90.5,eastern_religions,TRUE,asia,south_asia,4038
ind,2019,5154737,g77,lower_middle_income,TRUE,IN,IN,IND,356,NA,coastline,22,79,eastern_religions,India,TRUE,asia,south_asia,17510931,g77,lower_middle_income,TRUE,IN,IN,IND,356,NA,coastline,22,79,eastern_religions,TRUE,asia,south_asia,-12356194
irn,2019,2682214,g77,upper_middle_income,TRUE,IR,IR,IRN,364,NA,coastline,32,53,muslim,Iran,TRUE,asia,middle_east_north_africa,1301975,g77,upper_middle_income,TRUE,IR,IR,IRN,364,NA,coastline,32,53,muslim,TRUE,asia,middle_east_north_africa,1380239
mdv,2019,69249,g77,upper_middle_income,TRUE,MV,MV,MDV,462,NA,coastline,3.2,73,muslim,Maldives,TRUE,asia,south_asia,3053,g77,upper_middle_income,TRUE,MV,MV,MDV,462,NA,coastline,3.2,73,muslim,TRUE,asia,south_asia,66196
npl,2019,490802,g77,low_income,TRUE,NP,NP,NPL,524,NA,landlocked,28,84,eastern_religions,Nepal,TRUE,asia,south_asia,2285364,g77,low_income,TRUE,NP,NP,NPL,524,NA,landlocked,28,84,eastern_religions,TRUE,asia,south_asia,-1794562
pak,2019,3257978,g77,lower_middle_income,TRUE,PK,PK,PAK,586,NA,coastline,30,70,muslim,Pakistan,TRUE,asia,south_asia,6303286,g77,lower_middle_income,TRUE,PK,PK,PAK,586,NA,coastline,30,70,muslim,TRUE,asia,south_asia,-3045308
lka,2019,40018,g77,lower_middle_income,TRUE,LK,LK,LKA,144,NA,coastline,7.75,80.75,eastern_religions,Sri Lanka,TRUE,asia,south_asia,1775768,g77,lower_middle_income,TRUE,LK,LK,LKA,144,NA,coastline,7.75,80.75,eastern_religions,TRUE,asia,south_asia,-1735750
chn,2019,1030871,g77,upper_middle_income,TRUE,CN,CN,CHN,156,NA,coastline,35,105,eastern_religions,China,TRUE,asia,east_asia_pacific,10732281,g77,upper_middle_income,TRUE,CN,CN,CHN,156,NA,coastline,35,105,eastern_religions,TRUE,asia,east_asia_pacific,-9701410
hkg,2019,2942254,others,high_income,TRUE,HK,HK,HKG,344,NA,coastline,22.285520000000002,114.15769,eastern_religions,"Hong Kong, China",FALSE,asia,east_asia_pacific,1110358,others,high_income,TRUE,HK,HK,HKG,344,NA,coastline,22.285520000000002,114.15769,eastern_religions,FALSE,asia,east_asia_pacific,1831896
mac,2019,399572,others,high_income,TRUE,MO,MO,MAC,446,NA,coastline,22.20056,113.54611,eastern_religions,"Macao, China",FALSE,asia,east_asia_pacific,161930,others,high_income,TRUE,MO,MO,MAC,446,NA,coastline,22.20056,113.54611,eastern_religions,FALSE,asia,east_asia_pacific,237642
prk,2019,49393,g77,low_income,TRUE,KP,KP,PRK,408,NA,coastline,40,127,NA,North Korea,TRUE,asia,east_asia_pacific,113118,g77,low_income,TRUE,KP,KP,PRK,408,NA,coastline,40,127,NA,TRUE,asia,east_asia_pacific,-63725
jpn,2019,2498891,oecd,high_income,TRUE,JP,JP,JPN,392,NA,coastline,35.68536,139.75309,eastern_religions,Japan,TRUE,asia,east_asia_pacific,838852,oecd,high_income,TRUE,JP,JP,JPN,392,NA,coastline,35.68536,139.75309,eastern_religions,TRUE,asia,east_asia_pacific,1660039
mng,2019,21128,g77,lower_middle_income,TRUE,MN,MN,MNG,496,NA,landlocked,46,105,NA,Mongolia,TRUE,asia,east_asia_pacific,73488,g77,lower_middle_income,TRUE,MN,MN,MNG,496,NA,landlocked,46,105,NA,TRUE,asia,east_asia_pacific,-52360
kor,2019,1163655,oecd,high_income,TRUE,KR,KR,KOR,410,NA,coastline,36.5,127.75,NA,South Korea,TRUE,asia,east_asia_pacific,2176580,oecd,high_income,TRUE,KR,KR,KOR,410,NA,coastline,36.5,127.75,NA,TRUE,asia,east_asia_pacific,-1012925
brn,2019,110641,g77,high_income,TRUE,BN,BN,BRN,96,NA,coastline,4.5,114.66667,muslim,Brunei,TRUE,asia,east_asia_pacific,46977,g77,high_income,TRUE,BN,BN,BRN,96,NA,coastline,4.5,114.66667,muslim,TRUE,asia,east_asia_pacific,63664
khm,2019,78649,g77,low_income,TRUE,KH,KH,KHM,116,NA,coastline,13,105,eastern_religions,Cambodia,TRUE,asia,east_asia_pacific,1097884,g77,low_income,TRUE,KH,KH,KHM,116,NA,coastline,13,105,eastern_religions,TRUE,asia,east_asia_pacific,-1019235
idn,2019,353135,g77,lower_middle_income,TRUE,ID,ID,IDN,360,NA,coastline,-5,120,muslim,Indonesia,TRUE,asia,east_asia_pacific,4532992,g77,lower_middle_income,TRUE,ID,ID,IDN,360,NA,coastline,-5,120,muslim,TRUE,asia,east_asia_pacific,-4179857
lao,2019,48275,g77,lower_middle_income,TRUE,LA,LA,LAO,418,NA,landlocked,18,105,eastern_religions,Lao,TRUE,asia,east_asia_pacific,1347034,g77,lower_middle_income,TRUE,LA,LA,LAO,418,NA,landlocked,18,105,eastern_religions,TRUE,asia,east_asia_pacific,-1298759
mys,2019,3430380,g77,upper_middle_income,TRUE,MY,MY,MYS,458,NA,coastline,2.5,112.5,muslim,Malaysia,TRUE,asia,east_asia_pacific,1689222,g77,upper_middle_income,TRUE,MY,MY,MYS,458,NA,coastline,2.5,112.5,muslim,TRUE,asia,east_asia_pacific,1741158
mmr,2019,75998,g77,low_income,TRUE,MM,MM,MMR,104,NA,coastline,21,96,eastern_religions,Myanmar,TRUE,asia,east_asia_pacific,3699472,g77,low_income,TRUE,MM,MM,MMR,104,NA,coastline,21,96,eastern_religions,TRUE,asia,east_asia_pacific,-3623474
phl,2019,218530,g77,lower_middle_income,TRUE,PH,PH,PHL,608,NA,coastline,13,122,christian,Philippines,TRUE,asia,east_asia_pacific,5377337,g77,lower_middle_income,TRUE,PH,PH,PHL,608,NA,coastline,13,122,christian,TRUE,asia,east_asia_pacific,-5158807
sgp,2019,2155653,g77,high_income,TRUE,SG,SG,SGP,702,NA,coastline,1.28967,103.85007,eastern_religions,Singapore,TRUE,asia,east_asia_pacific,340751,g77,high_income,TRUE,SG,SG,SGP,702,NA,coastline,1.28967,103.85007,eastern_religions,TRUE,asia,east_asia_pacific,1814902
tha,2019,3635085,g77,upper_middle_income,TRUE,TH,TH,THA,764,NA,coastline,15.5,101,eastern_religions,Thailand,TRUE,asia,east_asia_pacific,1020119,g77,upper_middle_income,TRUE,TH,TH,THA,764,NA,coastline,15.5,101,eastern_religions,TRUE,asia,east_asia_pacific,2614966
tls,2019,8417,g77,lower_middle_income,TRUE,TL,TL,TLS,626,NA,coastline,-8.83333,125.75,christian,Timor-Leste,TRUE,asia,east_asia_pacific,39202,g77,lower_middle_income,TRUE,TL,TL,TLS,626,NA,coastline,-8.83333,125.75,christian,TRUE,asia,east_asia_pacific,-30785
vnm,2019,76104,g77,lower_middle_income,TRUE,VN,VN,VNM,704,NA,coastline,16.16667,107.83333,eastern_religions,Vietnam,TRUE,asia,east_asia_pacific,2683954,g77,lower_middle_income,TRUE,VN,VN,VNM,704,NA,coastline,16.16667,107.83333,eastern_religions,TRUE,asia,east_asia_pacific,-2607850
aia,2019,5679,others,NA,TRUE,AI,AI,AIA,660,NA,coastline,18.21667,-63.05,christian,Anguilla,FALSE,americas,america,2707,others,NA,TRUE,AI,AI,AIA,660,NA,coastline,18.21667,-63.05,christian,FALSE,americas,america,2972
atg,2019,29207,g77,high_income,TRUE,AG,AG,ATG,28,NA,coastline,17.05,-61.8,christian,Antigua and Barbuda,TRUE,americas,america,55089,g77,high_income,TRUE,AG,AG,ATG,28,NA,coastline,17.05,-61.8,christian,TRUE,americas,america,-25882
abw,2019,36532,others,high_income,TRUE,AW,AW,ABW,533,NA,coastline,12.5,-69.96667,christian,Aruba,FALSE,americas,america,19640,others,high_income,TRUE,AW,AW,ABW,533,NA,coastline,12.5,-69.96667,christian,FALSE,americas,america,16892
bhs,2019,62962,g77,high_income,TRUE,BS,BS,BHS,44,NA,coastline,25.04082,-77.37122,christian,Bahamas,TRUE,americas,america,46467,g77,high_income,TRUE,BS,BS,BHS,44,NA,coastline,25.04082,-77.37122,christian,TRUE,americas,america,16495
brb,2019,34807,g77,high_income,TRUE,BB,BB,BRB,52,NA,coastline,13.16667,-59.53333,christian,Barbados,TRUE,americas,america,112925,g77,high_income,TRUE,BB,BB,BRB,52,NA,coastline,13.16667,-59.53333,christian,TRUE,americas,america,-78118
vgb,2019,20778,others,NA,TRUE,VG,VG,VGB,92,NA,coastline,18.5,-64.5,christian,British Virgin Islands,FALSE,americas,america,5417,others,NA,TRUE,VG,VG,VGB,92,NA,coastline,18.5,-64.5,christian,FALSE,americas,america,15361
bes,2019,15484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2720
cym,2019,28985,others,high_income,TRUE,KY,KY,CYM,136,NA,coastline,19.5,-80.66667,christian,Cayman Islands,FALSE,americas,america,1973,others,high_income,TRUE,KY,KY,CYM,136,NA,coastline,19.5,-80.66667,christian,FALSE,americas,america,27012
cub,2019,4886,g77,upper_middle_income,TRUE,CU,CU,CUB,192,NA,coastline,22,-79.5,christian,Cuba,TRUE,americas,america,1654684,g77,upper_middle_income,TRUE,CU,CU,CUB,192,NA,coastline,22,-79.5,christian,TRUE,americas,america,-1649798
nld_curacao,2019,40883,others,high_income,TRUE,CW,CW,CUW,531,NA,coastline,12.16667,-68.96667,christian,Curaçao,FALSE,americas,america,123132,others,high_income,TRUE,CW,CW,CUW,531,NA,coastline,12.16667,-68.96667,christian,FALSE,americas,america,-82249
dma,2019,8264,g77,upper_middle_income,TRUE,DM,DM,DMA,212,NA,coastline,15.5,-61.33333,christian,Dominica,TRUE,americas,america,78634,g77,upper_middle_income,TRUE,DM,DM,DMA,212,NA,coastline,15.5,-61.33333,christian,TRUE,americas,america,-70370
dom,2019,567648,g77,upper_middle_income,TRUE,DO,DO,DOM,214,NA,coastline,19,-70.66667,christian,Dominican Republic,TRUE,americas,america,1558668,g77,upper_middle_income,TRUE,DO,DO,DOM,214,NA,coastline,19,-70.66667,christian,TRUE,americas,america,-991020
grd,2019,7124,g77,upper_middle_income,TRUE,GD,GD,GRD,308,NA,coastline,12.11667,-61.66667,christian,Grenada,TRUE,americas,america,75784,g77,upper_middle_income,TRUE,GD,GD,GRD,308,NA,coastline,12.11667,-61.66667,christian,TRUE,americas,america,-68660
glp,2019,100030,others,NA,TRUE,GP,GP,GLP,312,NA,coastline,16.25,-61.58333,christian,Guadeloupe,FALSE,americas,america,11856,others,NA,TRUE,GP,GP,GLP,312,NA,coastline,16.25,-61.58333,christian,FALSE,americas,america,88174
hti,2019,18756,g77,low_income,TRUE,HT,HT,HTI,332,NA,coastline,19,-72.41667,christian,Haiti,TRUE,americas,america,1585681,g77,low_income,TRUE,HT,HT,HTI,332,NA,coastline,19,-72.41667,christian,TRUE,americas,america,-1566925
jam,2019,23468,g77,upper_middle_income,TRUE,JM,JM,JAM,388,NA,coastline,18.16667,-77.25,christian,Jamaica,TRUE,americas,america,1111021,g77,upper_middle_income,TRUE,JM,JM,JAM,388,NA,coastline,18.16667,-77.25,christian,TRUE,americas,america,-1087553
mtq,2019,61647,others,NA,TRUE,MQ,MQ,MTQ,474,NA,coastline,14.66667,-61,christian,Martinique,FALSE,americas,america,13919,others,NA,TRUE,MQ,MQ,MTQ,474,NA,coastline,14.66667,-61,christian,FALSE,americas,america,47728
msr,2019,1375,others,NA,TRUE,MS,MS,MSR,500,NA,coastline,16.75,-62.2,christian,Montserrat,FALSE,americas,america,22838,others,NA,TRUE,MS,MS,MSR,500,NA,coastline,16.75,-62.2,christian,FALSE,americas,america,-21463
pri,2019,266828,others,high_income,TRUE,PR,PR,PRI,630,NA,coastline,18.46633,-66.10572,christian,Puerto Rico,FALSE,americas,america,2007347,others,high_income,TRUE,PR,PR,PRI,630,NA,coastline,18.46633,-66.10572,christian,FALSE,americas,america,-1740519
kna,2019,7587,g77,high_income,TRUE,KN,KN,KNA,659,NA,coastline,17.33333,-62.75,christian,St. Kitts and Nevis,TRUE,americas,america,124941,g77,high_income,TRUE,KN,KN,KNA,659,NA,coastline,17.33333,-62.75,christian,TRUE,americas,america,-117354
lca,2019,8383,g77,upper_middle_income,TRUE,LC,LC,LCA,662,NA,coastline,13.88333,-60.96667,christian,St. Lucia,TRUE,americas,america,63605,g77,upper_middle_income,TRUE,LC,LC,LCA,662,NA,coastline,13.88333,-60.96667,christian,TRUE,americas,america,-55222
vct,2019,4692,g77,upper_middle_income,TRUE,VC,VC,VCT,670,NA,coastline,13.08333,-61.2,christian,St. Vincent and the Grenadines,TRUE,americas,america,60655,g77,upper_middle_income,TRUE,VC,VC,VCT,670,NA,coastline,13.08333,-61.2,christian,TRUE,americas,america,-55963
sxm,2019,28260,NA,high_income,TRUE,SX,SX,SXM,534,NA,NA,18.04167,-63.06667,NA,Sint Maarten (Dutch part),FALSE,americas,NA,29209,NA,high_income,TRUE,SX,SX,SXM,534,NA,NA,18.04167,-63.06667,NA,FALSE,americas,NA,-949
tto,2019,59249,g77,high_income,TRUE,TT,TT,TTO,780,NA,coastline,11,-61,christian,Trinidad and Tobago,TRUE,americas,america,334304,g77,high_income,TRUE,TT,TT,TTO,780,NA,coastline,11,-61,christian,TRUE,americas,america,-275055
tca,2019,24534,others,high_income,TRUE,TC,TC,TCA,796,NA,coastline,21.73333,-71.58333,christian,Turks and Caicos Islands,FALSE,americas,america,31033,others,high_income,TRUE,TC,TC,TCA,796,NA,coastline,21.73333,-71.58333,christian,FALSE,americas,america,-6499
vir,2019,56745,others,high_income,TRUE,VI,VI,VIR,850,NA,coastline,18.34829,-64.98348,christian,Virgin Islands (U.S.),FALSE,americas,america,25863,others,high_income,TRUE,VI,VI,VIR,850,NA,coastline,18.34829,-64.98348,christian,FALSE,americas,america,30882
blz,2019,59998,g77,upper_middle_income,TRUE,BZ,BZ,BLZ,84,NA,coastline,17.49952,-88.19756,christian,Belize,TRUE,americas,america,68144,g77,upper_middle_income,TRUE,BZ,BZ,BLZ,84,NA,coastline,17.49952,-88.19756,christian,TRUE,americas,america,-8146
cri,2019,417768,g77,upper_middle_income,TRUE,CR,CR,CRI,188,NA,coastline,10,-84,christian,Costa Rica,TRUE,americas,america,150400,g77,upper_middle_income,TRUE,CR,CR,CRI,188,NA,coastline,10,-84,christian,TRUE,americas,america,267368
slv,2019,42617,g77,lower_middle_income,TRUE,SV,SV,SLV,222,NA,coastline,13.83333,-88.91667,christian,El Salvador,TRUE,americas,america,1600739,g77,lower_middle_income,TRUE,SV,SV,SLV,222,NA,coastline,13.83333,-88.91667,christian,TRUE,americas,america,-1558122
gtm,2019,80421,g77,lower_middle_income,TRUE,GT,GT,GTM,320,NA,coastline,14.64072,-90.51327,christian,Guatemala,TRUE,americas,america,1205644,g77,lower_middle_income,TRUE,GT,GT,GTM,320,NA,coastline,14.64072,-90.51327,christian,TRUE,americas,america,-1125223
hnd,2019,38933,g77,lower_middle_income,TRUE,HN,HN,HND,340,NA,coastline,15,-86.5,christian,Honduras,TRUE,americas,america,800707,g77,lower_middle_income,TRUE,HN,HN,HND,340,NA,coastline,15,-86.5,christian,TRUE,americas,america,-761774
mex,2019,1060707,oecd,upper_middle_income,TRUE,MX,MX,MEX,484,NA,coastline,19.42847,-99.12766,christian,Mexico,TRUE,americas,america,11796178,oecd,upper_middle_income,TRUE,MX,MX,MEX,484,NA,coastline,19.42847,-99.12766,christian,TRUE,americas,america,-10735471
nic,2019,42172,g77,lower_middle_income,TRUE,NI,NI,NIC,558,NA,coastline,13,-85,christian,Nicaragua,TRUE,americas,america,682865,g77,lower_middle_income,TRUE,NI,NI,NIC,558,NA,coastline,13,-85,christian,TRUE,americas,america,-640693
pan,2019,185072,g77,upper_middle_income,TRUE,PA,PA,PAN,591,NA,coastline,8.9936,-79.51973,christian,Panama,TRUE,americas,america,161107,g77,upper_middle_income,TRUE,PA,PA,PAN,591,NA,coastline,8.9936,-79.51973,christian,TRUE,americas,america,23965
arg,2019,2212879,g77,upper_middle_income,TRUE,AR,AR,ARG,32,NA,coastline,-34,-64,christian,Argentina,TRUE,americas,america,1013414,g77,upper_middle_income,TRUE,AR,AR,ARG,32,NA,coastline,-34,-64,christian,TRUE,americas,america,1199465
bol,2019,156114,g77,lower_middle_income,TRUE,BO,BO,BOL,68,NA,landlocked,-17,-65,christian,Bolivia,TRUE,americas,america,878211,g77,lower_middle_income,TRUE,BO,BO,BOL,68,NA,landlocked,-17,-65,christian,TRUE,americas,america,-722097
bra,2019,807006,g77,upper_middle_income,TRUE,BR,BR,BRA,76,NA,coastline,-10,-55,christian,Brazil,TRUE,americas,america,1745339,g77,upper_middle_income,TRUE,BR,BR,BRA,76,NA,coastline,-10,-55,christian,TRUE,americas,america,-938333
chl,2019,939992,g77,high_income,TRUE,CL,CL,CHL,152,NA,coastline,-33.45694,-70.64827,christian,Chile,TRUE,americas,america,650151,g77,high_income,TRUE,CL,CL,CHL,152,NA,coastline,-33.45694,-70.64827,christian,TRUE,americas,america,289841
