iso3,country_name,year,inmigrants,emigrants,net_migration,region4,region6,income_groups,g77_ocde,un_state,landlocked,latitude,longitude,religion
TLS,Timor-Leste,2010,11540,35020,-23480,asia,east_asia_pacific,lower_middle_income,g77,TRUE,coastline,-8.83333,125.75,christian
TLS,Timor-Leste,2015,8520,37423,-28903,asia,east_asia_pacific,lower_middle_income,g77,TRUE,coastline,-8.83333,125.75,christian
TLS,Timor-Leste,2019,8417,39202,-30785,asia,east_asia_pacific,lower_middle_income,g77,TRUE,coastline,-8.83333,125.75,christian
TON,Tonga,1990,2911,32666,-29755,asia,east_asia_pacific,upper_middle_income,g77,TRUE,coastline,-20,-175,christian
TON,Tonga,1995,3274,38343,-35069,asia,east_asia_pacific,upper_middle_income,g77,TRUE,coastline,-20,-175,christian
TON,Tonga,2000,3684,46714,-43030,asia,east_asia_pacific,upper_middle_income,g77,TRUE,coastline,-20,-175,christian
TON,Tonga,2005,4301,48744,-44443,asia,east_asia_pacific,upper_middle_income,g77,TRUE,coastline,-20,-175,christian
TON,Tonga,2010,4604,52049,-47445,asia,east_asia_pacific,upper_middle_income,g77,TRUE,coastline,-20,-175,christian
TON,Tonga,2015,3954,70061,-66107,asia,east_asia_pacific,upper_middle_income,g77,TRUE,coastline,-20,-175,christian
TON,Tonga,2019,3752,74433,-70681,asia,east_asia_pacific,upper_middle_income,g77,TRUE,coastline,-20,-175,christian
TTO,Trinidad and Tobago,1990,50666,197521,-146855,americas,america,high_income,g77,TRUE,coastline,11,-61,christian
TTO,Trinidad and Tobago,1995,45994,251244,-205250,americas,america,high_income,g77,TRUE,coastline,11,-61,christian
TTO,Trinidad and Tobago,2000,41753,307802,-266049,americas,america,high_income,g77,TRUE,coastline,11,-61,christian
TTO,Trinidad and Tobago,2005,44812,322944,-278132,americas,america,high_income,g77,TRUE,coastline,11,-61,christian
TTO,Trinidad and Tobago,2010,48226,350533,-302307,americas,america,high_income,g77,TRUE,coastline,11,-61,christian
TTO,Trinidad and Tobago,2015,50021,309211,-259190,americas,america,high_income,g77,TRUE,coastline,11,-61,christian
TTO,Trinidad and Tobago,2019,59249,334304,-275055,americas,america,high_income,g77,TRUE,coastline,11,-61,christian
TUN,Tunisia,1990,37984,465576,-427592,africa,middle_east_north_africa,upper_middle_income,g77,TRUE,coastline,34,9,muslim
TUN,Tunisia,1995,37867,476954,-439087,africa,middle_east_north_africa,upper_middle_income,g77,TRUE,coastline,34,9,muslim
TUN,Tunisia,2000,36719,486980,-450261,africa,middle_east_north_africa,upper_middle_income,g77,TRUE,coastline,34,9,muslim
TUN,Tunisia,2005,35040,579219,-544179,africa,middle_east_north_africa,upper_middle_income,g77,TRUE,coastline,34,9,muslim
TUN,Tunisia,2010,43172,616386,-573214,africa,middle_east_north_africa,upper_middle_income,g77,TRUE,coastline,34,9,muslim
TUN,Tunisia,2015,56532,759817,-703285,africa,middle_east_north_africa,upper_middle_income,g77,TRUE,coastline,34,9,muslim
TUN,Tunisia,2019,57455,813213,-755758,africa,middle_east_north_africa,upper_middle_income,g77,TRUE,coastline,34,9,muslim
TUR,Turkey,1990,1163686,2640033,-1476347,europe,europe_central_asia,upper_middle_income,oecd,TRUE,coastline,39,35,muslim
TUR,Turkey,1995,1216173,2771722,-1555549,europe,europe_central_asia,upper_middle_income,oecd,TRUE,coastline,39,35,muslim
TUR,Turkey,2000,1280963,2891893,-1610930,europe,europe_central_asia,upper_middle_income,oecd,TRUE,coastline,39,35,muslim
TUR,Turkey,2005,1319236,2749962,-1430726,europe,europe_central_asia,upper_middle_income,oecd,TRUE,coastline,39,35,muslim
TUR,Turkey,2010,1367034,2723385,-1356351,europe,europe_central_asia,upper_middle_income,oecd,TRUE,coastline,39,35,muslim
TUR,Turkey,2015,4346197,3199215,1146982,europe,europe_central_asia,upper_middle_income,oecd,TRUE,coastline,39,35,muslim
TUR,Turkey,2019,5876829,3493071,2383758,europe,europe_central_asia,upper_middle_income,oecd,TRUE,coastline,39,35,muslim
TUV,Tuvalu,1990,318,2350,-2032,asia,east_asia_pacific,upper_middle_income,others,TRUE,coastline,-8.51719,179.14478,christian
TUV,Tuvalu,1995,263,2738,-2475,asia,east_asia_pacific,upper_middle_income,others,TRUE,coastline,-8.51719,179.14478,christian
TUV,Tuvalu,2000,218,2611,-2393,asia,east_asia_pacific,upper_middle_income,others,TRUE,coastline,-8.51719,179.14478,christian
TUV,Tuvalu,2005,209,2917,-2708,asia,east_asia_pacific,upper_middle_income,others,TRUE,coastline,-8.51719,179.14478,christian
TUV,Tuvalu,2010,220,3011,-2791,asia,east_asia_pacific,upper_middle_income,others,TRUE,coastline,-8.51719,179.14478,christian
TUV,Tuvalu,2015,230,3208,-2978,asia,east_asia_pacific,upper_middle_income,others,TRUE,coastline,-8.51719,179.14478,christian
TUV,Tuvalu,2019,238,3276,-3038,asia,east_asia_pacific,upper_middle_income,others,TRUE,coastline,-8.51719,179.14478,christian
TZA,Tanzania,1990,574025,203070,370955,africa,sub_saharan_africa,low_income,g77,TRUE,coastline,-6,35,christian
TZA,Tanzania,1995,1106043,229169,876874,africa,sub_saharan_africa,low_income,g77,TRUE,coastline,-6,35,christian
TZA,Tanzania,2000,949600,215469,734131,africa,sub_saharan_africa,low_income,g77,TRUE,coastline,-6,35,christian
TZA,Tanzania,2005,771153,234991,536162,africa,sub_saharan_africa,low_income,g77,TRUE,coastline,-6,35,christian
TZA,Tanzania,2010,309847,263122,46725,africa,sub_saharan_africa,low_income,g77,TRUE,coastline,-6,35,christian
TZA,Tanzania,2015,384567,303920,80647,africa,sub_saharan_africa,low_income,g77,TRUE,coastline,-6,35,christian
TZA,Tanzania,2019,509166,323173,185993,africa,sub_saharan_africa,low_income,g77,TRUE,coastline,-6,35,christian
UGA,Uganda,1990,544273,311602,232671,africa,sub_saharan_africa,low_income,g77,TRUE,landlocked,1.25,32.5,christian
UGA,Uganda,1995,606987,361975,245012,africa,sub_saharan_africa,low_income,g77,TRUE,landlocked,1.25,32.5,christian
UGA,Uganda,2000,584280,517778,66502,africa,sub_saharan_africa,low_income,g77,TRUE,landlocked,1.25,32.5,christian
UGA,Uganda,2005,593308,557901,35407,africa,sub_saharan_africa,low_income,g77,TRUE,landlocked,1.25,32.5,christian
UGA,Uganda,2010,492930,700398,-207468,africa,sub_saharan_africa,low_income,g77,TRUE,landlocked,1.25,32.5,christian
UGA,Uganda,2015,851175,733524,117651,africa,sub_saharan_africa,low_income,g77,TRUE,landlocked,1.25,32.5,christian
UGA,Uganda,2019,1734166,734951,999215,africa,sub_saharan_africa,low_income,g77,TRUE,landlocked,1.25,32.5,christian
UKR,Ukraine,1990,6892920,5545760,1347160,europe,europe_central_asia,lower_middle_income,others,TRUE,coastline,49,32,christian
UKR,Ukraine,1995,6172338,5606432,565906,europe,europe_central_asia,lower_middle_income,others,TRUE,coastline,49,32,christian
UKR,Ukraine,2000,5527087,5596883,-69796,europe,europe_central_asia,lower_middle_income,others,TRUE,coastline,49,32,christian
UKR,Ukraine,2005,5050302,5567629,-517327,europe,europe_central_asia,lower_middle_income,others,TRUE,coastline,49,32,christian
UKR,Ukraine,2010,4818767,5433315,-614548,europe,europe_central_asia,lower_middle_income,others,TRUE,coastline,49,32,christian
UKR,Ukraine,2015,4915142,5740765,-825623,europe,europe_central_asia,lower_middle_income,others,TRUE,coastline,49,32,christian
UKR,Ukraine,2019,4964293,5901067,-936774,europe,europe_central_asia,lower_middle_income,others,TRUE,coastline,49,32,christian
URY,Uruguay,1990,98116,237486,-139370,americas,america,high_income,g77,TRUE,coastline,-33,-56,christian
URY,Uruguay,1995,93428,233993,-140565,americas,america,high_income,g77,TRUE,coastline,-33,-56,christian
URY,Uruguay,2000,88874,235641,-146767,americas,america,high_income,g77,TRUE,coastline,-33,-56,christian
URY,Uruguay,2005,82317,299038,-216721,americas,america,high_income,g77,TRUE,coastline,-33,-56,christian
URY,Uruguay,2010,76303,338334,-262031,americas,america,high_income,g77,TRUE,coastline,-33,-56,christian
URY,Uruguay,2015,78799,598965,-520166,americas,america,high_income,g77,TRUE,coastline,-33,-56,christian
URY,Uruguay,2019,81482,633439,-551957,americas,america,high_income,g77,TRUE,coastline,-33,-56,christian
USA,United States,1990,23251026,1739233,21511793,americas,america,high_income,oecd,TRUE,coastline,39.76,-98.5,christian
USA,United States,1995,28451053,1839745,26611308,americas,america,high_income,oecd,TRUE,coastline,39.76,-98.5,christian
USA,United States,2000,34814053,1991803,32822250,americas,america,high_income,oecd,TRUE,coastline,39.76,-98.5,christian
USA,United States,2005,39258293,2291218,36967075,americas,america,high_income,oecd,TRUE,coastline,39.76,-98.5,christian
USA,United States,2010,44183643,2669958,41513685,americas,america,high_income,oecd,TRUE,coastline,39.76,-98.5,christian
USA,United States,2015,48178877,2982435,45196442,americas,america,high_income,oecd,TRUE,coastline,39.76,-98.5,christian
USA,United States,2019,50661149,3167072,47494077,americas,america,high_income,oecd,TRUE,coastline,39.76,-98.5,christian
UZB,Uzbekistan,1990,1653000,1428020,224980,asia,europe_central_asia,lower_middle_income,others,TRUE,landlocked,41.66667,63.83333,muslim
UZB,Uzbekistan,1995,1512577,1515753,-3176,asia,europe_central_asia,lower_middle_income,others,TRUE,landlocked,41.66667,63.83333,muslim
UZB,Uzbekistan,2000,1406498,1575969,-169471,asia,europe_central_asia,lower_middle_income,others,TRUE,landlocked,41.66667,63.83333,muslim
UZB,Uzbekistan,2005,1329932,1730060,-400128,asia,europe_central_asia,lower_middle_income,others,TRUE,landlocked,41.66667,63.83333,muslim
UZB,Uzbekistan,2010,1220149,1880557,-660408,asia,europe_central_asia,lower_middle_income,others,TRUE,landlocked,41.66667,63.83333,muslim
UZB,Uzbekistan,2015,1170873,1951668,-780795,asia,europe_central_asia,lower_middle_income,others,TRUE,landlocked,41.66667,63.83333,muslim
UZB,Uzbekistan,2019,1168384,1979523,-811139,asia,europe_central_asia,lower_middle_income,others,TRUE,landlocked,41.66667,63.83333,muslim
VAT,Holy See,1990,768,31,737,europe,europe_central_asia,NA,others,TRUE,landlocked,41.90236,12.45332,christian
VAT,Holy See,1995,780,37,743,europe,europe_central_asia,NA,others,TRUE,landlocked,41.90236,12.45332,christian
VAT,Holy See,2000,785,43,742,europe,europe_central_asia,NA,others,TRUE,landlocked,41.90236,12.45332,christian
VAT,Holy See,2005,798,113,685,europe,europe_central_asia,NA,others,TRUE,landlocked,41.90236,12.45332,christian
VAT,Holy See,2010,794,178,616,europe,europe_central_asia,NA,others,TRUE,landlocked,41.90236,12.45332,christian
VAT,Holy See,2015,803,306,497,europe,europe_central_asia,NA,others,TRUE,landlocked,41.90236,12.45332,christian
VAT,Holy See,2019,799,217,582,europe,europe_central_asia,NA,others,TRUE,landlocked,41.90236,12.45332,christian
VCT,St. Vincent and the Grenadines,1990,3970,37049,-33079,americas,america,upper_middle_income,g77,TRUE,coastline,13.08333,-61.2,christian
VCT,St. Vincent and the Grenadines,1995,4135,45751,-41616,americas,america,upper_middle_income,g77,TRUE,coastline,13.08333,-61.2,christian
VCT,St. Vincent and the Grenadines,2000,4307,53670,-49363,americas,america,upper_middle_income,g77,TRUE,coastline,13.08333,-61.2,christian
VCT,St. Vincent and the Grenadines,2005,4436,55762,-51326,americas,america,upper_middle_income,g77,TRUE,coastline,13.08333,-61.2,christian
VCT,St. Vincent and the Grenadines,2010,4569,55545,-50976,americas,america,upper_middle_income,g77,TRUE,coastline,13.08333,-61.2,christian
VCT,St. Vincent and the Grenadines,2015,4637,56165,-51528,americas,america,upper_middle_income,g77,TRUE,coastline,13.08333,-61.2,christian
VCT,St. Vincent and the Grenadines,2019,4692,60655,-55963,americas,america,upper_middle_income,g77,TRUE,coastline,13.08333,-61.2,christian
VEN,Venezuela,1990,1025009,185946,839063,americas,america,upper_middle_income,g77,TRUE,coastline,8,-66,christian
VEN,Venezuela,1995,1019996,242811,777185,americas,america,upper_middle_income,g77,TRUE,coastline,8,-66,christian
VEN,Venezuela,2000,1013738,319240,694498,americas,america,upper_middle_income,g77,TRUE,coastline,8,-66,christian
VEN,Venezuela,2005,1076474,438692,637782,americas,america,upper_middle_income,g77,TRUE,coastline,8,-66,christian
VEN,Venezuela,2010,1347347,558491,788856,americas,america,upper_middle_income,g77,TRUE,coastline,8,-66,christian
VEN,Venezuela,2015,1404448,690683,713765,americas,america,upper_middle_income,g77,TRUE,coastline,8,-66,christian
VEN,Venezuela,2019,1375690,2519780,-1144090,americas,america,upper_middle_income,g77,TRUE,coastline,8,-66,christian
VGB,British Virgin Islands,1990,8035,3094,4941,americas,america,NA,others,FALSE,coastline,18.5,-64.5,christian
VGB,British Virgin Islands,1995,10046,4242,5804,americas,america,NA,others,FALSE,coastline,18.5,-64.5,christian
VGB,British Virgin Islands,2000,12958,5431,7527,americas,america,NA,others,FALSE,coastline,18.5,-64.5,christian
VGB,British Virgin Islands,2005,15016,5872,9144,americas,america,NA,others,FALSE,coastline,18.5,-64.5,christian
VGB,British Virgin Islands,2010,17074,4961,12113,americas,america,NA,others,FALSE,coastline,18.5,-64.5,christian
VGB,British Virgin Islands,2015,19132,5207,13925,americas,america,NA,others,FALSE,coastline,18.5,-64.5,christian
VGB,British Virgin Islands,2019,20778,5417,15361,americas,america,NA,others,FALSE,coastline,18.5,-64.5,christian
VIR,Virgin Islands (U.S.),1990,51970,2362,49608,americas,america,high_income,others,FALSE,coastline,18.34829,-64.98348,christian
VIR,Virgin Islands (U.S.),1995,54241,3139,51102,americas,america,high_income,others,FALSE,coastline,18.34829,-64.98348,christian
VIR,Virgin Islands (U.S.),2000,56611,3979,52632,americas,america,high_income,others,FALSE,coastline,18.34829,-64.98348,christian
VIR,Virgin Islands (U.S.),2005,56647,3812,52835,americas,america,high_income,others,FALSE,coastline,18.34829,-64.98348,christian
VIR,Virgin Islands (U.S.),2010,56684,3713,52971,americas,america,high_income,others,FALSE,coastline,18.34829,-64.98348,christian
VIR,Virgin Islands (U.S.),2015,56721,24284,32437,americas,america,high_income,others,FALSE,coastline,18.34829,-64.98348,christian
VIR,Virgin Islands (U.S.),2019,56745,25863,30882,americas,america,high_income,others,FALSE,coastline,18.34829,-64.98348,christian
VNM,Vietnam,1990,28118,1237873,-1209755,asia,east_asia_pacific,lower_middle_income,g77,TRUE,coastline,16.16667,107.83333,eastern_religions
VNM,Vietnam,1995,51262,1571732,-1520470,asia,east_asia_pacific,lower_middle_income,g77,TRUE,coastline,16.16667,107.83333,eastern_religions
VNM,Vietnam,2000,56754,1885072,-1828318,asia,east_asia_pacific,lower_middle_income,g77,TRUE,coastline,16.16667,107.83333,eastern_religions
VNM,Vietnam,2005,51768,2097784,-2046016,asia,east_asia_pacific,lower_middle_income,g77,TRUE,coastline,16.16667,107.83333,eastern_religions
VNM,Vietnam,2010,61756,2356176,-2294420,asia,east_asia_pacific,lower_middle_income,g77,TRUE,coastline,16.16667,107.83333,eastern_religions
VNM,Vietnam,2015,72793,2472986,-2400193,asia,east_asia_pacific,lower_middle_income,g77,TRUE,coastline,16.16667,107.83333,eastern_religions
VNM,Vietnam,2019,76104,2683954,-2607850,asia,east_asia_pacific,lower_middle_income,g77,TRUE,coastline,16.16667,107.83333,eastern_religions
VUT,Vanuatu,1990,2308,5060,-2752,asia,east_asia_pacific,lower_middle_income,g77,TRUE,coastline,-16,167,christian
VUT,Vanuatu,1995,2461,5797,-3336,asia,east_asia_pacific,lower_middle_income,g77,TRUE,coastline,-16,167,christian
VUT,Vanuatu,2000,2626,6423,-3797,asia,east_asia_pacific,lower_middle_income,g77,TRUE,coastline,-16,167,christian
VUT,Vanuatu,2005,2800,7437,-4637,asia,east_asia_pacific,lower_middle_income,g77,TRUE,coastline,-16,167,christian
VUT,Vanuatu,2010,2991,7846,-4855,asia,east_asia_pacific,lower_middle_income,g77,TRUE,coastline,-16,167,christian
VUT,Vanuatu,2015,3187,6887,-3700,asia,east_asia_pacific,lower_middle_income,g77,TRUE,coastline,-16,167,christian
VUT,Vanuatu,2019,3245,7346,-4101,asia,east_asia_pacific,lower_middle_income,g77,TRUE,coastline,-16,167,christian
WLF,Wallis et Futuna,1990,1402,6484,-5082,asia,east_asia_pacific,NA,others,FALSE,coastline,-13.3,-176.2,christian
WLF,Wallis et Futuna,1995,1704,6943,-5239,asia,east_asia_pacific,NA,others,FALSE,coastline,-13.3,-176.2,christian
WLF,Wallis et Futuna,2000,2015,7402,-5387,asia,east_asia_pacific,NA,others,FALSE,coastline,-13.3,-176.2,christian
WLF,Wallis et Futuna,2005,2191,7437,-5246,asia,east_asia_pacific,NA,others,FALSE,coastline,-13.3,-176.2,christian
WLF,Wallis et Futuna,2010,1624,7462,-5838,asia,east_asia_pacific,NA,others,FALSE,coastline,-13.3,-176.2,christian
WLF,Wallis et Futuna,2015,1052,11225,-10173,asia,east_asia_pacific,NA,others,FALSE,coastline,-13.3,-176.2,christian
WLF,Wallis et Futuna,2019,1022,11820,-10798,asia,east_asia_pacific,NA,others,FALSE,coastline,-13.3,-176.2,christian
WSM,Samoa,1990,3357,74861,-71504,asia,east_asia_pacific,lower_middle_income,g77,TRUE,coastline,-13.8,-172.13333,christian
WSM,Samoa,1995,4694,81952,-77258,asia,east_asia_pacific,lower_middle_income,g77,TRUE,coastline,-13.8,-172.13333,christian
WSM,Samoa,2000,5998,94541,-88543,asia,east_asia_pacific,lower_middle_income,g77,TRUE,coastline,-13.8,-172.13333,christian
WSM,Samoa,2005,5746,99233,-93487,asia,east_asia_pacific,lower_middle_income,g77,TRUE,coastline,-13.8,-172.13333,christian
WSM,Samoa,2010,5122,104817,-99695,asia,east_asia_pacific,lower_middle_income,g77,TRUE,coastline,-13.8,-172.13333,christian
WSM,Samoa,2015,4252,116964,-112712,asia,east_asia_pacific,lower_middle_income,g77,TRUE,coastline,-13.8,-172.13333,christian
WSM,Samoa,2019,4035,124403,-120368,asia,east_asia_pacific,lower_middle_income,g77,TRUE,coastline,-13.8,-172.13333,christian
YEM,Yemen,1990,118863,455492,-336629,asia,middle_east_north_africa,lower_middle_income,g77,TRUE,coastline,15.5,47.5,muslim
YEM,Yemen,1995,136515,486249,-349734,asia,middle_east_north_africa,lower_middle_income,g77,TRUE,coastline,15.5,47.5,muslim
YEM,Yemen,2000,144940,529396,-384456,asia,middle_east_north_africa,lower_middle_income,g77,TRUE,coastline,15.5,47.5,muslim
YEM,Yemen,2005,171871,630990,-459119,asia,middle_east_north_africa,lower_middle_income,g77,TRUE,coastline,15.5,47.5,muslim
YEM,Yemen,2010,288394,877385,-588991,asia,middle_east_north_africa,lower_middle_income,g77,TRUE,coastline,15.5,47.5,muslim
YEM,Yemen,2015,379882,1112079,-732197,asia,middle_east_north_africa,lower_middle_income,g77,TRUE,coastline,15.5,47.5,muslim
YEM,Yemen,2019,385628,1267610,-881982,asia,middle_east_north_africa,lower_middle_income,g77,TRUE,coastline,15.5,47.5,muslim
ZAF,South Africa,1990,1163883,308303,855580,africa,sub_saharan_africa,upper_middle_income,g77,TRUE,coastline,-29,24,christian
ZAF,South Africa,1995,1003807,386225,617582,africa,sub_saharan_africa,upper_middle_income,g77,TRUE,coastline,-29,24,christian
ZAF,South Africa,2000,1016963,501905,515058,africa,sub_saharan_africa,upper_middle_income,g77,TRUE,coastline,-29,24,christian
ZAF,South Africa,2005,1351031,602433,748598,africa,sub_saharan_africa,upper_middle_income,g77,TRUE,coastline,-29,24,christian
ZAF,South Africa,2010,2114801,745100,1369701,africa,sub_saharan_africa,upper_middle_income,g77,TRUE,coastline,-29,24,christian
ZAF,South Africa,2015,3816695,754644,3062051,africa,sub_saharan_africa,upper_middle_income,g77,TRUE,coastline,-29,24,christian
ZAF,South Africa,2019,4224256,824601,3399655,africa,sub_saharan_africa,upper_middle_income,g77,TRUE,coastline,-29,24,christian
